# Number, ALPHA_J2000, DELTA_J2000, MAG_CAT_1, MAG_CAT_2
1,56.871005866502,23.401239324063432,17.565187,19.042723
2,56.39060741632113,23.4025441048527,16.572186,17.909449
3,57.39942377980271,23.400224360700843,17.059109,18.07029
4,56.20025292420242,23.40315945461508,16.580761,17.655552
5,57.13328474579491,23.401042660070583,16.511774,18.10681
6,56.33808836920658,23.403036651171178,17.104053,18.478245
7,57.25290072938513,23.400911978281997,17.234287,18.323624
8,56.63682659447249,23.40250631362959,17.514414,18.5522
9,57.28400533981668,23.40111899999437,15.72602,17.010149
10,56.60590759907306,23.402727576621185,17.621878,18.826462
11,56.5574286947455,23.4027857875344,17.64214,18.742199
12,56.77583271489205,23.40241969472983,16.914373,17.943384
13,56.90704341547343,23.4021275305043,14.358773,15.610827
14,56.98301797737567,23.40199986858459,17.40722,19.144896
15,57.33408361432522,23.40136587919735,17.210945,17.943384
16,57.56453010978617,23.40102610656708,16.547962,18.683136
17,57.47435247956825,23.401191837103827,18.470175,19.12836
18,57.04332947223659,23.40214348771543,15.69888,17.824114
19,56.364238118338456,23.40384194922645,12.937827,14.404679
20,56.767728394409964,23.402842823346905,18.539307,19.337309
21,57.28512983619461,23.40179800432403,12.668474,13.945719
22,56.60301458440499,23.403297549818234,17.238914,18.738874
23,57.59840632307845,23.40131728178581,15.192791,17.21021
24,57.643826706811836,23.401385383767092,16.462343,17.978954
25,57.285891977544274,23.40217174076351,10.725994,11.994055
26,56.549087162163744,23.40438009449288,15.83019,18.166834
27,56.86339279750571,23.403557730106847,16.680614,18.524628
28,57.484220799890814,23.40228706624164,16.06786,17.441898
29,56.41970241581519,23.404711957593783,14.778213,16.03497
30,57.06099798632835,23.403366548515972,16.166723,17.199436
31,57.22999601063996,23.40297184122361,16.264343,18.51792
32,56.79188713083601,23.40414445834934,17.365984,19.153015
33,57.020726086578875,23.403682725443268,10.755079,11.75371
34,56.18230262871445,23.405918782087614,15.221562,16.324802
35,56.663127633523246,23.404729882438698,12.396643,14.34691
36,56.420313539870484,23.405507572281966,15.916002,17.476887
37,56.22700605521127,23.40600756951772,16.100525,17.276754
38,57.45584875599529,23.403299015701805,14.82527,15.860411
39,57.18402890709834,23.403912470659225,16.9291,18.020826
40,57.23118632879367,23.40382461909361,15.470562,17.338663
41,57.42860973412566,23.403740135470557,13.764478,15.120531
42,57.54122324479005,23.403622289928318,17.025267,18.884932
43,56.284528299171356,23.406725085654905,17.14827,18.692709
44,57.367252508707544,23.404313210804183,18.081316,19.35866
45,56.466834063826454,23.406456317354394,15.62687,16.694775
46,57.43958707906439,23.40421455908034,15.648335,17.353186
47,56.46504559371429,23.406640633198084,14.065298,15.115268
48,56.61453181610826,23.406383424795795,16.657906,18.27178
49,57.31503263393338,23.404826235017435,13.964245,14.958632
50,56.21243577714526,23.40772759800201,17.871891,19.477953
51,56.54924485477496,23.406757543766393,16.939358,18.815605
52,57.47040006117879,23.404817202178876,16.440891,17.824293
53,56.570010291834954,23.407026565606195,12.958656,14.107865
54,57.323681294725326,23.40533394255274,15.962252,17.109068
55,57.62026201141184,23.405133265568896,14.986566,16.492552
56,56.22666459151787,23.408578634658394,16.38322,17.783485
57,56.241699826507194,23.40858309640493,16.511797,17.742582
58,56.20008113545131,23.40889659531401,17.35167,19.167583
59,56.94634920476544,23.407248224907363,15.744166,16.742643
60,56.51720176576505,23.40540539556468,16.43956,17.943336
61,57.63649097356052,23.40600840618158,18.115965,19.705658
62,56.65666280551092,23.40809963799629,16.126444,17.624538
63,56.160871858411326,23.409665587021713,14.108089,15.369359
64,56.97197257840006,23.40773092946815,16.61328,18.389467
65,57.21464015121979,23.407106941855517,14.635062,15.824526
66,56.54533204318549,23.408800035558844,14.520038,15.748532
67,57.544179174914404,23.40674592725839,10.729039,11.922882
68,56.657738799579825,23.40870244979048,15.5839,16.909142
69,57.1046137919685,23.40764853614537,18.10175,19.640396
70,57.58619366098563,23.407005598458188,17.18048,18.17697
71,57.1157924704878,23.408004571211986,16.819336,18.102242
72,56.61364642634326,23.409195439899918,13.98243,15.466969
73,57.17440841030251,23.408220738809945,16.605171,18.323652
74,56.42428308122867,23.409964972674565,15.790436,17.727516
75,56.5995186199429,23.409594182979568,12.7064085,13.761531
76,57.10557937842436,23.408419266057674,15.637081,16.379007
77,56.772604410781696,23.409304047790734,14.898008,16.627495
78,57.019653530902495,23.408799633792494,17.150454,18.26098
79,57.52935926976418,23.407816133586422,17.503265,19.260633
80,56.58032862368123,23.409907195643026,17.741049,19.236444
81,56.1729333602824,23.4110412251522,16.414587,18.177204
82,56.7495684363596,23.409660942716474,15.235734,16.212759
83,57.18060477740029,23.40911520464418,17.373102,18.750397
84,56.930942834720604,23.409599962907947,15.911791,17.208017
85,57.53666395449175,23.408487534563708,15.734749,16.883774
86,56.22148132058485,23.4118885876875,17.566246,18.535688
87,57.15017278156765,23.409567903549107,20.213692,18.808296
88,57.451159725150994,23.409176695114724,14.60917,15.703997
89,56.201211036914046,23.412191865292655,13.994787,15.16899
90,56.923371225232586,23.410490699827154,17.098778,18.56418
91,57.42728604604528,23.409430716065582,11.691283,12.832986
92,56.52776274711433,23.41160381340413,16.647581,19.403555
93,56.9606891168382,23.40989176418181,17.052208,18.419561
94,57.559377395776,23.409741577597014,11.974213,13.296483
95,57.21257509891833,23.410430888217814,16.797926,18.91691
96,56.64723106246315,23.41162728106096,16.429625,17.944012
97,56.19491727017179,23.4129638154453,15.7332325,16.891401
98,56.60977279809637,23.411945101011874,17.695244,19.321358
99,56.49814933060118,23.41263493562435,14.649995,15.827432
100,56.11737390286043,23.41390930467831,16.031282,17.101234
101,56.98539331351137,23.411655157115018,16.495918,17.665688
102,57.55259372480387,23.4106307001545,15.357446,16.768383
103,57.60335727576243,23.410504854249627,17.305632,18.844955
104,56.98876413400666,23.41175418511924,15.260612,17.101234
105,56.11308679432985,23.414345649331384,16.203648,17.490803
106,57.18565032266447,23.41160231872493,16.604317,18.733326
107,57.38574366866636,23.411332500033758,16.140095,17.15911
108,56.25011882884566,23.41422032101306,17.47732,19.720804
109,57.346574063265834,23.411598130685434,16.593706,18.844618
110,56.10881745290119,23.41472069749653,16.10413,17.324135
111,57.051476248333344,23.41232013639575,99.0,21.608446
112,57.26987283917577,23.412015356792296,17.031584,18.001984
113,57.55592097059203,23.411697009472523,13.906255,15.639633
114,57.28551931117609,23.412332725857905,16.02246,17.931795
115,56.70627339904778,23.413788386677293,16.629623,18.18734
116,56.73284824380085,23.41395970494683,17.171675,18.373053
117,57.16507557269699,23.412862855528157,15.113564,16.226568
118,56.412120741605975,23.414689776713097,10.25396,11.371603
119,57.56496558421413,23.412237199913786,16.736622,17.944578
120,57.38450318969981,23.412660982218,15.877928,17.825672
121,57.02785996662548,23.413577575408347,16.240826,18.718252
122,56.45914497809971,23.41489685802625,16.224123,17.61716
123,57.2032740404665,23.413283010370733,14.551004,16.044647
124,57.31515372465989,23.41300435633447,13.562804,15.148705
125,57.22345201633145,23.413406868916585,14.6291275,16.277369
126,56.72218151727607,23.41466635355907,15.539456,17.564995
127,56.75978688158116,23.41465441786333,12.53589,13.625015
128,57.5810737420387,23.41283454480303,16.314417,18.202036
129,57.56672800863252,23.412857662399507,17.550924,19.607988
130,56.668516113036425,23.415222030405292,13.355726,14.789085
131,57.63729670684685,23.413192124615268,10.027739,11.007231
132,56.40240222823196,23.416037155801913,16.666845,18.70306
133,57.61151678957555,23.413441367905996,13.442788,14.733496
134,56.199311961211436,23.416763587025095,14.389741,15.503866
135,56.74619449020203,23.415438639646784,17.217724,18.364174
136,56.10324377106941,23.417173790098627,15.269936,17.325247
137,56.67481783000176,23.415709286102484,12.653294,14.086855
138,56.327751906017674,23.416788662015428,16.402693,18.398973
139,56.32994399032608,23.416695201888523,15.583354,16.922401
140,56.20507044890247,23.417170950364174,15.369802,16.833502
141,56.284960228723484,23.416885467795012,16.009771,17.164532
142,56.624976554794074,23.41601762449342,16.950308,18.02719
143,57.41695637392498,23.414437993617433,15.902412,17.251783
144,56.31815291271332,23.416948315138747,15.159741,16.505848
145,57.61453445710316,23.41397892999632,16.130154,17.920599
146,56.72543546468424,23.41631148069983,15.22145,15.16523
147,56.85012167236248,23.41609374324603,17.06607,18.545006
148,57.60028714226115,23.414551721913167,13.472743,14.867483
149,56.39931151604221,23.417156039129612,16.293474,18.245615
150,56.21424312136352,23.41789812210056,16.4554,18.435616
151,57.522443210129595,23.4148479991229,17.51953,18.359035
152,56.63198560224508,23.41672779713001,15.716716,17.48067
153,57.033211479663095,23.416278275543174,17.784369,19.081722
154,57.607866495594735,23.415048381811427,16.25372,17.353815
155,57.06388056235924,23.416225257648616,15.837389,17.401745
156,56.13184478739651,23.418767746245926,12.672448,13.837121
157,57.316994078030554,23.415906476648402,10.46844,11.29319
158,56.14917808148059,23.418993522038207,17.914667,18.211002
159,56.78594377717985,23.417216527266998,17.57295,19.098377
160,56.835674367133635,23.417378478086015,16.422785,17.479574
161,56.675063411188155,23.41782410059883,19.139929,18.974007
162,57.57962521674599,23.415911364085776,15.632191,17.730837
163,57.3145253182247,23.41663959908537,16.419453,17.532475
164,57.62769542669363,23.415971234580315,17.501993,18.211002
165,56.20890378312617,23.419235696119152,15.775728,17.724766
166,57.22399826482021,23.416830331537817,16.002174,17.168528
167,57.27342927259713,23.416811369202282,18.208754,19.47976
168,56.946369733282516,23.417605804074338,11.896109,12.988078
169,57.058593517943116,23.417354135773156,17.005949,18.299894
170,56.2912921246023,23.419341350718067,16.181133,18.886705
171,57.048284647170654,23.417541124102566,15.543089,16.776133
172,56.83188865280812,23.418372429717127,14.802922,16.763832
173,57.15390103216055,23.417678747121478,18.282068,19.430483
174,57.37829102480738,23.41730029565918,17.330315,18.346468
175,57.05136316093634,23.418158325905857,15.719027,17.364935
176,57.249947896375794,23.41786242492514,17.335657,19.475279
177,57.28110128503688,23.417787598289138,14.676346,15.651756
178,57.28861988320938,23.417882993991935,15.823433,17.004936
179,57.57285627680623,23.417313785396328,16.076101,17.498943
180,56.6791920330424,23.419189881854027,15.683669,17.171503
181,57.47838343404061,23.41748824741902,15.664895,17.13256
182,56.98792166329068,23.418532023556605,14.79265,15.959875
183,56.33456608187418,23.420303282310332,14.483602,16.383106
184,57.645980556833585,23.41744415453952,17.235409,18.373339
185,57.29153794825177,23.418243386123457,17.577309,18.540207
186,56.75076284649754,23.419670527618724,12.580123,13.93434
187,56.64230437210225,23.42013434187446,14.842815,16.470161
188,57.193569737481475,23.418830177462254,15.818981,17.340923
189,57.11992918148997,23.41910424793617,8.031115,8.7451935
190,57.27052455804828,23.418837994508092,16.14976,17.18256
191,56.88481505580955,23.419791382103817,11.708928,12.700194
192,57.29821085569861,23.41899083500285,17.82455,18.873657
193,56.58679900833273,23.420690150271557,11.805994,13.031971
194,57.49999377945909,23.4167465415575,14.474258,15.479979
195,57.40593572452759,23.419064232238444,15.51081,17.320143
196,56.678196318803614,23.420544252249737,15.557466,17.19608
197,57.22034976638201,23.419363015678204,17.621502,18.876713
198,56.359177229892296,23.421576788371656,17.91068,19.273628
199,56.240021753174865,23.421976043118583,15.224077,16.67895
200,57.062603677687925,23.420217679712152,16.665823,17.578043
201,57.2271321124097,23.41995995045394,15.793132,17.159521
202,56.74102994975425,23.42128987140906,17.24369,19.525341
203,56.88588583614385,23.421106392127747,18.234863,18.68469
204,57.22471116168542,23.42047085936006,11.794865,12.886219
205,57.61063606495876,23.419913524390985,16.105227,18.15855
206,57.613376443105366,23.420218092698388,16.921204,18.131884
207,56.17671575194238,23.42340110733738,15.307958,17.343466
208,56.93107722204064,23.421475433801255,12.818431,14.05607
209,56.67562262501094,23.42235919915001,16.329283,17.564922
210,56.299670385131044,23.423323470346283,13.327763,15.1893
211,57.06014833983448,23.421483464449608,15.70633,16.819721
212,57.11186157291393,23.421460732809145,18.141823,19.1649
213,56.96739369371335,23.42193293260656,17.467594,18.911469
214,56.939719628736285,23.422011331968744,16.213072,17.526756
215,56.24995080913729,23.423731404476396,16.469713,17.744242
216,57.29345167417863,23.421432828349246,15.783461,16.719584
217,57.365669120318444,23.421236780117987,14.42073,15.544565
218,57.54253700202388,23.420869734669658,16.45035,17.537851
219,56.1189523359699,23.424400741420172,16.145449,17.954239
220,57.548625631222485,23.420990922743393,15.733941,16.784388
221,57.444969726127674,23.421334576228954,16.772575,18.161888
222,57.309964896514195,23.421745636839738,13.877827,15.21445
223,57.32547325344699,23.42174094313011,14.801711,16.342646
224,56.19063475319498,23.424554925634528,15.972313,17.273905
225,56.86922839274373,23.422906781556783,16.928867,18.252363
226,56.589464836314505,23.423556214770688,16.714321,17.79657
227,57.30480236014165,23.42202597696599,16.77987,18.757767
228,57.4114617039376,23.4217409607702,17.813904,18.993673
229,57.21676899723425,23.422315516462966,16.379444,18.285683
230,57.061789569721526,23.422626024109395,16.437729,18.297888
231,57.269669934106886,23.422282847204556,15.406495,17.598948
232,56.89301478325177,23.42316104445707,14.976547,16.490753
233,57.43852724462665,23.422003658551525,17.419163,18.615454
234,56.36846601549534,23.424665001340834,17.092209,19.127728
235,56.96640476953991,23.423214883095806,16.307182,17.90885
236,57.154104377318134,23.422831806693768,13.988088,15.250222
237,57.29282607700905,23.422661058933578,17.020668,19.589472
238,56.21026046077683,23.4253629539971,15.858116,17.057693
239,56.583473779317465,23.425001036683636,16.31812,17.871674
240,56.20381324269213,23.426424015503198,14.876623,16.004005
241,57.39381602329448,23.423686894649652,14.8350525,15.820765
242,57.121163031225755,23.424408376351316,16.786709,18.965864
243,57.57187891088607,23.42361845696649,15.997844,17.207457
244,56.136327573236116,23.426888580639325,17.361242,19.076746
245,56.2135037097158,23.426789634722297,15.664727,17.672571
246,57.49926917123066,23.42390387601855,15.346277,16.790445
247,57.126242227398954,23.424821191542694,14.692853,16.16518
248,57.449255929810604,23.424090176886317,14.396164,15.611651
249,56.89324515673309,23.425375752672213,14.737684,16.218685
250,57.00810757925919,23.42512770942507,14.131632,15.442215
251,57.01740655218475,23.425366525128336,16.737015,18.300068
252,57.55795494262261,23.42422277535833,14.687108,15.950193
253,57.13006066248535,23.425253874649652,17.668571,19.542095
254,57.493031664579,23.424541796030653,15.740273,17.1335
255,56.86960221431314,23.425863906246125,16.835707,17.99295
256,57.19962504507082,23.424502166326185,15.824394,17.887619
257,57.358218341153645,23.424960438910205,14.71445,15.737495
258,56.65386356630404,23.42659765815631,16.467619,17.494146
259,56.959413882712504,23.425948568623436,15.944654,17.456745
260,57.40093118905755,23.42506477692352,11.332267,12.907797
261,57.47061355575178,23.42494465072456,16.505836,17.298916
262,56.516718862718754,23.42712852979336,15.957064,16.913496
263,57.056349635150596,23.42604739035373,15.814836,17.089935
264,57.15378707438256,23.425757143814074,15.76635,18.26518
265,57.123108558252845,23.42603429938749,17.304943,17.886673
266,56.929046031811936,23.42647476731694,15.4220295,16.95745
267,56.256945233511075,23.428285519238276,18.42063,19.637333
268,56.79176758275552,23.42693377058871,18.231052,19.11956
269,56.891020981901654,23.426759260646133,17.185654,19.173927
270,56.738393335183666,23.427044540006037,17.555529,18.877285
271,56.42261112145429,23.42808936350864,8.78431,9.531534
272,56.73043671969864,23.427415279646656,15.33331,17.319061
273,57.578186484810054,23.42558125754783,13.622758,14.733292
274,57.48249841236062,23.42568346219619,13.631593,15.124715
275,56.257807842708964,23.42877041462699,15.052034,16.471916
276,57.54738073416186,23.425836617059353,11.387882,12.32194
277,56.99051925782276,23.42694278164469,18.571184,19.19138
278,56.61460729910371,23.428017764551274,14.50301,16.139261
279,56.98743521129904,23.427036854722093,16.741898,18.793034
280,56.49915677654382,23.428420134365005,15.771782,17.261667
281,56.70146986750376,23.42787520949377,16.919714,18.922897
282,57.11039982634958,23.426992532389967,16.520615,17.88928
283,56.525530132882075,23.42845814369635,12.903965,13.944021
284,56.47947521486954,23.428641840438978,15.58206,17.053835
285,56.37448886897329,23.428853036707157,10.462883,11.672031
286,57.38548048177447,23.426717587610224,16.982466,19.159386
287,57.05609133315601,23.427505014888105,15.193392,17.277483
288,57.23821302372079,23.427346016438506,15.402932,17.103512
289,57.60487864124036,23.426624370120376,17.512663,18.86896
290,56.76657390478199,23.428400412149024,16.534752,18.292564
291,57.20969075862542,23.427354135019357,18.023802,18.704227
292,57.6285932608877,23.426724280055453,14.25795,15.62521
293,57.19006911796265,23.427738174872644,14.710163,15.824502
294,57.42756835779827,23.42729393139747,17.922842,19.002682
295,57.24220464777894,23.427767751981076,17.507183,18.844145
296,57.31346876730645,23.4276259992217,16.668747,17.743925
297,57.442877874852066,23.427364816073524,17.7692,19.310753
298,56.963548252929684,23.428679864918823,9.693617,10.552307
299,57.63967178593701,23.427239888748726,16.848215,18.502214
300,56.251037703702025,23.4306474836584,14.834407,16.09623
301,57.55584980737957,23.427573230792234,17.288445,18.531351
302,56.85817468699543,23.42902913415314,15.259694,16.43204
303,56.32991016201182,23.430526362084684,14.086646,15.604235
304,56.94513319955481,23.429002815639727,18.203104,19.853653
305,57.52440985861174,23.427783506683124,15.72053,16.92575
306,56.68827391591674,23.42969325141973,16.132587,17.411856
307,57.547182371945404,23.427868528879177,13.242949,14.560553
308,56.9361791395582,23.429258702508058,15.858425,17.80409
309,56.32201002918979,23.430890521383155,16.9625,18.191622
310,56.21728999661577,23.431113743395176,17.10063,18.639805
311,56.85828314318827,23.429594630933213,16.136395,18.231997
312,56.77972358997869,23.42973804079607,18.00715,18.748089
313,57.208186007329275,23.42894146869773,16.856743,18.211233
314,57.13419456074627,23.429133974935656,14.849411,15.729898
315,57.563295387062475,23.428370985293157,13.435415,14.589684
316,57.21631383060848,23.429228492884487,16.25092,17.541578
317,56.19987151638122,23.431833399701382,15.616811,16.76891
318,56.67571353945325,23.430812691695554,13.992301,15.317211
319,56.91667451268158,23.43039172354815,12.32319,13.452749
320,56.57473140839374,23.431363563129057,14.554575,16.5756
321,57.5497466622014,23.429276781674776,15.717416,17.151905
322,56.21345985763151,23.43244249957535,16.593767,18.321234
323,56.24340748548483,23.432249165629152,16.514063,18.539082
324,56.99719532826224,23.430682899353982,16.84439,18.337738
325,57.420489314484726,23.429795173124283,16.482412,17.697117
326,56.74699753487534,23.431371826512986,16.88213,18.241499
327,57.42663914240584,23.429950741894306,17.457943,19.026926
328,56.96521962872463,23.43115028287216,14.311974,15.737306
329,57.47708545592899,23.43007469521168,17.610867,19.272762
330,57.60925518029707,23.42994339905685,15.685097,16.88843
331,57.148678720454505,23.4309077963381,15.498526,17.183268
332,57.43814053771264,23.43041009578034,14.21745,15.375994
333,56.97193417337156,23.431373819192522,17.17714,18.262018
334,56.668650368495044,23.432446505360183,8.205288,9.553544
335,57.061149539525495,23.431574062690867,13.853575,15.87999
336,57.29012575174846,23.431072173148976,15.458041,16.551237
337,56.41976078808842,23.432995801456908,13.252187,14.4266205
338,56.71469940876364,23.432515123626782,14.455752,15.658108
339,56.78967251526656,23.432257688370026,14.290248,15.608664
340,57.30749994271912,23.431128842108407,15.170978,16.803066
341,56.96769673263554,23.43211001358828,15.256099,16.25789
342,57.44548401017333,23.431076766160196,14.059224,15.751086
343,56.79205839808742,23.432413762091482,10.870988,11.911537
344,56.3016725348944,23.433994095763317,15.7675,17.968124
345,56.15768808138713,23.434333517610376,13.085252,14.65286
346,57.194891977619015,23.431849926101346,16.453516,17.553026
347,56.792999896765345,23.43277792914451,16.562422,18.570982
348,56.358172063057296,23.43010009033293,17.80281,18.88636
349,56.71175809278375,23.433102535457937,16.134441,18.008924
350,56.75492942162805,23.432937054248544,12.641697,14.141579
351,57.332044447174304,23.431797773409833,13.284352,14.510907
352,57.0617005693012,23.432242945188722,9.967563,10.915585
353,56.56892191595238,23.43381437145205,17.678444,18.937511
354,56.777514846955754,23.433416016686014,11.983219,12.9616995
355,56.53884924743032,23.434065338394035,18.155401,19.409689
356,57.441270788495565,23.43218740484399,17.200521,18.135572
357,56.54354281474765,23.43441921130567,13.924235,14.999575
358,56.99398367221808,23.43355082788222,15.189965,16.589401
359,57.39842753441569,23.43259102529729,16.509827,18.27867
360,56.98955483819423,23.433488156454462,14.946575,16.09514
